2 0 0 0 0.05 0.05 
2 1 0.05 0 0.1 0.05 
2 2 0 0.05 0.05 0.1 
2 3 0 0.1 0.05 0.15 
2 4 0.05 0.05 0.1 0.1 
2 5 0.1 0 0.15 0.05 
2 6 0.15 0 0.2 0.05 
2 7 0.1 0.05 0.15 0.1 
2 8 0.05 0.1 0.1 0.15 
2 9 0 0.15 0.05 0.2 
2 10 0 0.2 0.05 0.25 
2 11 0.05 0.15 0.1 0.2 
2 12 0.1 0.1 0.15 0.15 
2 13 0.15 0.05 0.2 0.1 
2 14 0.2 0 0.25 0.05 
2 15 0.25 0 0.3 0.05 
2 16 0.2 0.05 0.25 0.1 
2 17 0.15 0.1 0.2 0.15 
2 18 0.1 0.15 0.15 0.2 
2 19 0.05 0.2 0.1 0.25 
2 20 0 0.25 0.05 0.3 
2 21 0 0.3 0.05 0.35 
2 22 0.05 0.25 0.1 0.3 
2 23 0.1 0.2 0.15 0.25 
2 24 0.15 0.15 0.2 0.2 
2 25 0.2 0.1 0.25 0.15 
2 26 0.25 0.05 0.3 0.1 
2 27 0.3 0 0.35 0.05 
2 28 0.35 0 0.4 0.05 
2 29 0.3 0.05 0.35 0.1 
2 30 0.25 0.1 0.3 0.15 
2 31 0.2 0.15 0.25 0.2 
2 32 0.15 0.2 0.2 0.25 
2 33 0.1 0.25 0.15 0.3 
2 34 0.05 0.3 0.1 0.35 
2 35 0 0.35 0.05 0.4 
2 36 0 0.4 0.05 0.45 
2 37 0.05 0.35 0.1 0.4 
2 38 0.1 0.3 0.15 0.35 
2 39 0.15 0.25 0.2 0.3 
2 40 0.2 0.2 0.25 0.25 
2 41 0.25 0.15 0.3 0.2 
2 42 0.3 0.1 0.35 0.15 
2 43 0.35 0.05 0.4 0.1 
2 44 0.4 0 0.45 0.05 
2 45 0.45 0 0.5 0.05 
2 46 0.4 0.05 0.45 0.1 
2 47 0.35 0.1 0.4 0.15 
2 48 0.3 0.15 0.35 0.2 
2 49 0.25 0.2 0.3 0.25 
2 50 0.2 0.25 0.25 0.3 
2 51 0.15 0.3 0.2 0.35 
2 52 0.1 0.35 0.15 0.4 
2 53 0.05 0.4 0.1 0.45 
2 54 0 0.45 0.05 0.5 
2 55 0 0.5 0.05 0.55 
2 56 0.05 0.45 0.1 0.5 
2 57 0.1 0.4 0.15 0.45 
2 58 0.15 0.35 0.2 0.4 
2 59 0.2 0.3 0.25 0.35 
2 60 0.25 0.25 0.3 0.3 
2 61 0.3 0.2 0.35 0.25 
2 62 0.35 0.15 0.4 0.2 
2 63 0.4 0.1 0.45 0.15 
2 64 0.45 0.05 0.5 0.1 
2 65 0.5 0 0.55 0.05 
2 66 0.55 0 0.6 0.05 
2 67 0.5 0.05 0.55 0.1 
2 68 0.45 0.1 0.5 0.15 
2 69 0.4 0.15 0.45 0.2 
2 70 0.35 0.2 0.4 0.25 
2 71 0.3 0.25 0.35 0.3 
2 72 0.25 0.3 0.3 0.35 
2 73 0.2 0.35 0.25 0.4 
2 74 0.15 0.4 0.2 0.45 
2 75 0.1 0.45 0.15 0.5 
2 76 0.05 0.5 0.1 0.55 
2 77 0 0.55 0.05 0.6 
