2 0 0 0 0.001 0.001 
2 1 0.001 0.001 0.002 0.002 
2 2 0.002 0.002 0.003 0.003 
2 3 0.003 0.003 0.004 0.004 
2 4 0.004 0.004 0.005 0.005 
2 5 0.005 0.005 0.006 0.006 
2 6 0.006 0.006 0.007 0.007 
2 7 0.007 0.007 0.008 0.008 
2 8 0.008 0.008 0.009 0.009 
2 9 0.009 0.009 0.01 0.01 
2 10 0.01 0.01 0.011 0.011 
2 11 0.011 0.011 0.012 0.012 
2 12 0.012 0.012 0.013 0.013 
2 13 0.013 0.013 0.014 0.014 
2 14 0.014 0.014 0.015 0.015 
2 15 0.015 0.015 0.016 0.016 
2 16 0.016 0.016 0.017 0.017 
2 17 0.017 0.017 0.018 0.018 
2 18 0.018 0.018 0.019 0.019 
2 19 0.019 0.019 0.02 0.02 
2 20 0.02 0.02 0.021 0.021 
2 21 0.021 0.021 0.022 0.022 
2 22 0.022 0.022 0.023 0.023 
2 23 0.023 0.023 0.024 0.024 
2 24 0.024 0.024 0.025 0.025 
2 25 0.025 0.025 0.026 0.026 
2 26 0.026 0.026 0.027 0.027 
2 27 0.027 0.027 0.028 0.028 
2 28 0.028 0.028 0.029 0.029 
2 29 0.029 0.029 0.03 0.03 
2 30 0.03 0.03 0.031 0.031 
2 31 0.031 0.031 0.032 0.032 
2 32 0.032 0.032 0.033 0.033 
2 33 0.033 0.033 0.034 0.034 
2 34 0.034 0.034 0.035 0.035 
2 35 0.035 0.035 0.036 0.036 
2 36 0.036 0.036 0.037 0.037 
2 37 0.037 0.037 0.038 0.038 
2 38 0.038 0.038 0.039 0.039 
2 39 0.039 0.039 0.04 0.04 
2 40 0.04 0.04 0.041 0.041 
2 41 0.041 0.041 0.042 0.042 
2 42 0.042 0.042 0.043 0.043 
2 43 0.043 0.043 0.044 0.044 
2 44 0.044 0.044 0.045 0.045 
2 45 0.045 0.045 0.046 0.046 
2 46 0.046 0.046 0.047 0.047 
2 47 0.047 0.047 0.048 0.048 
2 48 0.048 0.048 0.049 0.049 
2 49 0.049 0.049 0.05 0.05 
2 50 0.05 0.05 0.051 0.051 
2 51 0.051 0.051 0.052 0.052 
2 52 0.052 0.052 0.053 0.053 
2 53 0.053 0.053 0.054 0.054 
2 54 0.054 0.054 0.055 0.055 
2 55 0.055 0.055 0.056 0.056 
2 56 0.056 0.056 0.057 0.057 
2 57 0.057 0.057 0.058 0.058 
2 58 0.058 0.058 0.059 0.059 
2 59 0.059 0.059 0.06 0.06 
2 60 0.06 0.06 0.061 0.061 
2 61 0.061 0.061 0.062 0.062 
2 62 0.062 0.062 0.063 0.063 
2 63 0.063 0.063 0.064 0.064 
2 64 0.064 0.064 0.065 0.065 
2 65 0.065 0.065 0.066 0.066 
2 66 0.066 0.066 0.067 0.067 
2 67 0.067 0.067 0.068 0.068 
2 68 0.068 0.068 0.069 0.069 
2 69 0.069 0.069 0.07 0.07 
2 70 0.07 0.07 0.071 0.071 
2 71 0.071 0.071 0.072 0.072 
2 72 0.072 0.072 0.073 0.073 
2 73 0.073 0.073 0.074 0.074 
2 74 0.074 0.074 0.075 0.075 
2 75 0.075 0.075 0.076 0.076 
2 76 0.076 0.076 0.077 0.077 
2 77 0.077 0.077 0.078 0.078 
2 78 0.078 0.078 0.079 0.079 
2 79 0.079 0.079 0.08 0.08 
2 80 0.08 0.08 0.081 0.081 
2 81 0.081 0.081 0.082 0.082 
2 82 0.082 0.082 0.083 0.083 
2 83 0.083 0.083 0.084 0.084 
2 84 0.084 0.084 0.085 0.085 
2 85 0.085 0.085 0.086 0.086 
2 86 0.086 0.086 0.087 0.087 
2 87 0.087 0.087 0.088 0.088 
2 88 0.088 0.088 0.089 0.089 
2 89 0.089 0.089 0.09 0.09 
2 90 0.09 0.09 0.091 0.091 
2 91 0.091 0.091 0.092 0.092 
2 92 0.092 0.092 0.093 0.093 
2 93 0.093 0.093 0.094 0.094 
2 94 0.094 0.094 0.095 0.095 
2 95 0.095 0.095 0.096 0.096 
2 96 0.096 0.096 0.097 0.097 
2 97 0.097 0.097 0.098 0.098 
2 98 0.098 0.098 0.099 0.099 
2 99 0.099 0.099 0.1 0.1 
2 100 0.1 0.1 0.101 0.101 
2 101 0.101 0.101 0.102 0.102 
2 102 0.102 0.102 0.103 0.103 
2 103 0.103 0.103 0.104 0.104 
2 104 0.104 0.104 0.105 0.105 
2 105 0.105 0.105 0.106 0.106 
2 106 0.106 0.106 0.107 0.107 
2 107 0.107 0.107 0.108 0.108 
2 108 0.108 0.108 0.109 0.109 
2 109 0.109 0.109 0.11 0.11 
2 110 0.11 0.11 0.111 0.111 
2 111 0.111 0.111 0.112 0.112 
2 112 0.112 0.112 0.113 0.113 
2 113 0.113 0.113 0.114 0.114 
2 114 0.114 0.114 0.115 0.115 
2 115 0.115 0.115 0.116 0.116 
2 116 0.116 0.116 0.117 0.117 
2 117 0.117 0.117 0.118 0.118 
2 118 0.118 0.118 0.119 0.119 
2 119 0.119 0.119 0.12 0.12 
2 120 0.12 0.12 0.121 0.121 
2 121 0.121 0.121 0.122 0.122 
2 122 0.122 0.122 0.123 0.123 
2 123 0.123 0.123 0.124 0.124 
2 124 0.124 0.124 0.125 0.125 
2 125 0.125 0.125 0.126 0.126 
2 126 0.126 0.126 0.127 0.127 
2 127 0.127 0.127 0.128 0.128 
2 128 0.128 0.128 0.129 0.129 
2 129 0.129 0.129 0.13 0.13 
2 130 0.13 0.13 0.131 0.131 
2 131 0.131 0.131 0.132 0.132 
2 132 0.132 0.132 0.133 0.133 
2 133 0.133 0.133 0.134 0.134 
2 134 0.134 0.134 0.135 0.135 
2 135 0.135 0.135 0.136 0.136 
2 136 0.136 0.136 0.137 0.137 
2 137 0.137 0.137 0.138 0.138 
2 138 0.138 0.138 0.139 0.139 
2 139 0.139 0.139 0.14 0.14 
2 140 0.14 0.14 0.141 0.141 
2 141 0.141 0.141 0.142 0.142 
2 142 0.142 0.142 0.143 0.143 
2 143 0.143 0.143 0.144 0.144 
2 144 0.144 0.144 0.145 0.145 
2 145 0.145 0.145 0.146 0.146 
2 146 0.146 0.146 0.147 0.147 
2 147 0.147 0.147 0.148 0.148 
2 148 0.148 0.148 0.149 0.149 
2 149 0.149 0.149 0.15 0.15 
2 150 0.15 0.15 0.151 0.151 
2 151 0.151 0.151 0.152 0.152 
2 152 0.152 0.152 0.153 0.153 
2 153 0.153 0.153 0.154 0.154 
2 154 0.154 0.154 0.155 0.155 
2 155 0.155 0.155 0.156 0.156 
2 156 0.156 0.156 0.157 0.157 
2 157 0.157 0.157 0.158 0.158 
2 158 0.158 0.158 0.159 0.159 
2 159 0.159 0.159 0.16 0.16 
2 160 0.16 0.16 0.161 0.161 
