2 0 0 0 0.01 0.01 
2 1 0.01 0.01 0.02 0.02 
2 2 0.02 0.02 0.03 0.03 
2 3 0.03 0.03 0.04 0.04 
2 4 0.04 0.04 0.05 0.05 
2 5 0.05 0.05 0.06 0.06 
2 6 0.06 0.06 0.07 0.07 
2 7 0.07 0.07 0.08 0.08 
2 8 0.08 0.08 0.09 0.09 
2 9 0.09 0.09 0.1 0.1 
2 10 0.1 0.1 0.11 0.11 
2 11 0.11 0.11 0.12 0.12 
2 12 0.12 0.12 0.13 0.13 
2 13 0.13 0.13 0.14 0.14 
2 14 0.14 0.14 0.15 0.15 
2 15 0.15 0.15 0.16 0.16 
2 16 0.16 0.16 0.17 0.17 
2 17 0.17 0.17 0.18 0.18 
2 18 0.18 0.18 0.19 0.19 
2 19 0.19 0.19 0.2 0.2 
2 20 0.2 0.2 0.21 0.21 
2 21 0.21 0.21 0.22 0.22 
2 22 0.22 0.22 0.23 0.23 
2 23 0.23 0.23 0.24 0.24 
2 24 0.24 0.24 0.25 0.25 
2 25 0.25 0.25 0.26 0.26 
2 26 0.26 0.26 0.27 0.27 
2 27 0.27 0.27 0.28 0.28 
2 28 0.28 0.28 0.29 0.29 
2 29 0.29 0.29 0.3 0.3 
2 30 0.3 0.3 0.31 0.31 
2 31 0.31 0.31 0.32 0.32 
2 32 0.32 0.32 0.33 0.33 
2 33 0.33 0.33 0.34 0.34 
2 34 0.34 0.34 0.35 0.35 
2 35 0.35 0.35 0.36 0.36 
2 36 0.36 0.36 0.37 0.37 
2 37 0.37 0.37 0.38 0.38 
2 38 0.38 0.38 0.39 0.39 
2 39 0.39 0.39 0.4 0.4 
2 40 0.4 0.4 0.41 0.41 
2 41 0.41 0.41 0.42 0.42 
2 42 0.42 0.42 0.43 0.43 
2 43 0.43 0.43 0.44 0.44 
2 44 0.44 0.44 0.45 0.45 
2 45 0.45 0.45 0.46 0.46 
2 46 0.46 0.46 0.47 0.47 
2 47 0.47 0.47 0.48 0.48 
2 48 0.48 0.48 0.49 0.49 
2 49 0.49 0.49 0.5 0.5 
2 50 0.5 0.5 0.51 0.51 
2 51 0.51 0.51 0.52 0.52 
2 52 0.52 0.52 0.53 0.53 
2 53 0.53 0.53 0.54 0.54 
2 54 0.54 0.54 0.55 0.55 
2 55 0.55 0.55 0.56 0.56 
2 56 0.56 0.56 0.57 0.57 
2 57 0.57 0.57 0.58 0.58 
2 58 0.58 0.58 0.59 0.59 
2 59 0.59 0.59 0.6 0.6 
2 60 0.6 0.6 0.61 0.61 
2 61 0.61 0.61 0.62 0.62 
2 62 0.62 0.62 0.63 0.63 
2 63 0.63 0.63 0.64 0.64 
2 64 0.64 0.64 0.65 0.65 
2 65 0.65 0.65 0.66 0.66 
2 66 0.66 0.66 0.67 0.67 
2 67 0.67 0.67 0.68 0.68 
2 68 0.68 0.68 0.69 0.69 
2 69 0.69 0.69 0.7 0.7 
2 70 0.7 0.7 0.71 0.71 
2 71 0.71 0.71 0.72 0.72 
2 72 0.72 0.72 0.73 0.73 
2 73 0.73 0.73 0.74 0.74 
2 74 0.74 0.74 0.75 0.75 
2 75 0.75 0.75 0.76 0.76 
2 76 0.76 0.76 0.77 0.77 
2 77 0.77 0.77 0.78 0.78 
2 78 0.78 0.78 0.79 0.79 
2 79 0.79 0.79 0.8 0.8 
2 80 0.8 0.8 0.81 0.81 
2 81 0.81 0.81 0.82 0.82 
2 82 0.82 0.82 0.83 0.83 
2 83 0.83 0.83 0.84 0.84 
2 84 0.84 0.84 0.85 0.85 
2 85 0.85 0.85 0.86 0.86 
2 86 0.86 0.86 0.87 0.87 
2 87 0.87 0.87 0.88 0.88 
2 88 0.88 0.88 0.89 0.89 
2 89 0.89 0.89 0.9 0.9 
2 90 0.9 0.9 0.91 0.91 
2 91 0.91 0.91 0.92 0.92 
2 92 0.92 0.92 0.93 0.93 
2 93 0.93 0.93 0.94 0.94 
2 94 0.94 0.94 0.95 0.95 
2 95 0.95 0.95 0.96 0.96 
2 96 0.96 0.96 0.97 0.97 
2 97 0.97 0.97 0.98 0.98 
2 98 0.98 0.98 0.99 0.99 
2 99 0.99 0.99 1 1 
2 100 1 1 1.01 1.01 
