2 0 0.131538 0.45865 0.331538 0.65865 
2 1 0.132038 0.45915 0.331038 0.65815 
2 2 0.132538 0.45965 0.330538 0.65765 
2 3 0.133038 0.46015 0.330038 0.65715 
2 4 0.133538 0.46065 0.329538 0.65665 
2 5 0.134038 0.46115 0.329038 0.65615 
2 6 0.134538 0.46165 0.328538 0.65565 
2 7 0.135038 0.46215 0.328038 0.65515 
2 8 0.135538 0.46265 0.327538 0.65465 
2 9 0.136038 0.46315 0.327038 0.65415 
2 10 0.136538 0.46365 0.326538 0.65365 
2 11 0.137038 0.46415 0.326038 0.65315 
2 12 0.137538 0.46465 0.325538 0.65265 
2 13 0.138038 0.46515 0.325038 0.65215 
2 14 0.138538 0.46565 0.324538 0.65165 
2 15 0.139038 0.46615 0.324038 0.65115 
2 16 0.139538 0.46665 0.323538 0.65065 
2 17 0.140038 0.46715 0.323038 0.65015 
2 18 0.140538 0.46765 0.322538 0.64965 
2 19 0.141038 0.46815 0.322038 0.64915 
2 20 0.141538 0.46865 0.321538 0.64865 
2 21 0.142038 0.46915 0.321038 0.64815 
2 22 0.142538 0.46965 0.320538 0.64765 
2 23 0.143038 0.47015 0.320038 0.64715 
2 24 0.143538 0.47065 0.319538 0.64665 
2 25 0.144038 0.47115 0.319038 0.64615 
2 26 0.144538 0.47165 0.318538 0.64565 
2 27 0.145038 0.47215 0.318038 0.64515 
2 28 0.145538 0.47265 0.317538 0.64465 
2 29 0.146038 0.47315 0.317038 0.64415 
2 30 0.146538 0.47365 0.316538 0.64365 
2 31 0.147038 0.47415 0.316038 0.64315 
2 32 0.147538 0.47465 0.315538 0.64265 
2 33 0.148038 0.47515 0.315038 0.64215 
2 34 0.148538 0.47565 0.314538 0.64165 
2 35 0.149038 0.47615 0.314038 0.64115 
2 36 0.149538 0.47665 0.313538 0.64065 
2 37 0.150038 0.47715 0.313038 0.64015 
2 38 0.150538 0.47765 0.312538 0.63965 
2 39 0.151038 0.47815 0.312038 0.63915 
2 40 0.151538 0.47865 0.311538 0.63865 
2 41 0.152038 0.47915 0.311038 0.63815 
2 42 0.152538 0.47965 0.310538 0.63765 
2 43 0.153038 0.48015 0.310038 0.63715 
2 44 0.153538 0.48065 0.309538 0.63665 
2 45 0.154038 0.48115 0.309038 0.63615 
2 46 0.154538 0.48165 0.308538 0.63565 
2 47 0.155038 0.48215 0.308038 0.63515 
2 48 0.155538 0.48265 0.307538 0.63465 
2 49 0.156038 0.48315 0.307038 0.63415 
2 50 0.156538 0.48365 0.306538 0.63365 
2 51 0.157038 0.48415 0.306038 0.63315 
2 52 0.157538 0.48465 0.305538 0.63265 
2 53 0.158038 0.48515 0.305038 0.63215 
2 54 0.158538 0.48565 0.304538 0.63165 
2 55 0.159038 0.48615 0.304038 0.63115 
2 56 0.159538 0.48665 0.303538 0.63065 
2 57 0.160038 0.48715 0.303038 0.63015 
2 58 0.160538 0.48765 0.302538 0.62965 
2 59 0.161038 0.48815 0.302038 0.62915 
2 60 0.161538 0.48865 0.301538 0.62865 
2 61 0.162038 0.48915 0.301038 0.62815 
2 62 0.162538 0.48965 0.300538 0.62765 
2 63 0.163038 0.49015 0.300038 0.62715 
2 64 0.163538 0.49065 0.299538 0.62665 
2 65 0.164038 0.49115 0.299038 0.62615 
2 66 0.164538 0.49165 0.298538 0.62565 
2 67 0.165038 0.49215 0.298038 0.62515 
2 68 0.165538 0.49265 0.297538 0.62465 
2 69 0.166038 0.49315 0.297038 0.62415 
2 70 0.166538 0.49365 0.296538 0.62365 
2 71 0.167038 0.49415 0.296038 0.62315 
2 72 0.167538 0.49465 0.295538 0.62265 
2 73 0.168038 0.49515 0.295038 0.62215 
2 74 0.168538 0.49565 0.294538 0.62165 
2 75 0.169038 0.49615 0.294038 0.62115 
2 76 0.169538 0.49665 0.293538 0.62065 
2 77 0.170038 0.49715 0.293038 0.62015 
2 78 0.170538 0.49765 0.292538 0.61965 
2 79 0.171038 0.49815 0.292038 0.61915 
2 80 0.171538 0.49865 0.291538 0.61865 
2 81 0.172038 0.49915 0.291038 0.61815 
2 82 0.172538 0.49965 0.290538 0.61765 
2 83 0.173038 0.50015 0.290038 0.61715 
2 84 0.173538 0.50065 0.289538 0.61665 
2 85 0.174038 0.50115 0.289038 0.61615 
2 86 0.174538 0.50165 0.288538 0.61565 
2 87 0.175038 0.50215 0.288038 0.61515 
2 88 0.175538 0.50265 0.287538 0.61465 
2 89 0.176038 0.50315 0.287038 0.61415 
2 90 0.176538 0.50365 0.286538 0.61365 
2 91 0.177038 0.50415 0.286038 0.61315 
2 92 0.177538 0.50465 0.285538 0.61265 
2 93 0.178038 0.50515 0.285038 0.61215 
2 94 0.178538 0.50565 0.284538 0.61165 
2 95 0.179038 0.50615 0.284038 0.61115 
2 96 0.179538 0.50665 0.283538 0.61065 
2 97 0.180038 0.50715 0.283038 0.61015 
2 98 0.180538 0.50765 0.282538 0.60965 
2 99 0.181038 0.50815 0.282038 0.60915 
2 100 0.181538 0.50865 0.281538 0.60865 
2 101 0.182038 0.50915 0.281038 0.60815 
2 102 0.182538 0.50965 0.280538 0.60765 
2 103 0.183038 0.51015 0.280038 0.60715 
2 104 0.183538 0.51065 0.279538 0.60665 
2 105 0.184038 0.51115 0.279038 0.60615 
2 106 0.184538 0.51165 0.278538 0.60565 
2 107 0.185038 0.51215 0.278038 0.60515 
2 108 0.185538 0.51265 0.277538 0.60465 
2 109 0.186038 0.51315 0.277038 0.60415 
2 110 0.186538 0.51365 0.276538 0.60365 
2 111 0.187038 0.51415 0.276038 0.60315 
2 112 0.187538 0.51465 0.275538 0.60265 
2 113 0.188038 0.51515 0.275038 0.60215 
2 114 0.188538 0.51565 0.274538 0.60165 
2 115 0.189038 0.51615 0.274038 0.60115 
2 116 0.189538 0.51665 0.273538 0.60065 
2 117 0.190038 0.51715 0.273038 0.60015 
2 118 0.190538 0.51765 0.272538 0.59965 
2 119 0.191038 0.51815 0.272038 0.59915 
2 120 0.191538 0.51865 0.271538 0.59865 
2 121 0.192038 0.51915 0.271038 0.59815 
2 122 0.192538 0.51965 0.270538 0.59765 
2 123 0.193038 0.52015 0.270038 0.59715 
2 124 0.193538 0.52065 0.269538 0.59665 
2 125 0.194038 0.52115 0.269038 0.59615 
2 126 0.194538 0.52165 0.268538 0.59565 
2 127 0.195038 0.52215 0.268038 0.59515 
2 128 0.195538 0.52265 0.267538 0.59465 
2 129 0.196038 0.52315 0.267038 0.59415 
2 130 0.196538 0.52365 0.266538 0.59365 
